round,pair_idx,i,j,imgA,imgB,scoreA,scoreB,winner,conf,dino_scoreA,dino_scoreB,dino_margin,dino_winner,match,vlm_margin,vlm_sign,dino_sign,judge_tag,t2i_dir,model_label
4,8,4,3,round004_pair008_i4_A.png,round004_pair008_j3_B.png,90.0,70.0,0,0.85,0.8229330778121948,0.7986088395118713,0.024324238300323486,0,1,20.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,9,4,0,round004_pair009_i4_A.png,round004_pair009_j0_B.png,70.0,90.0,1,0.85,0.8107218742370605,0.8246259689331055,-0.013904094696044922,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
4,10,4,1,round004_pair010_i4_A.png,round004_pair010_j1_B.png,75.0,90.0,1,0.85,0.8308370113372803,0.8444204926490784,-0.013583481311798096,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,1,4,1,round005_pair001_i4_A.png,round005_pair001_j1_B.png,75.0,90.0,1,0.85,0.7881499528884888,0.779218316078186,0.008931636810302734,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,2,0,3,round005_pair002_i0_A.png,round005_pair002_j3_B.png,90.0,75.0,0,0.9,0.8532619476318359,0.8238065838813782,0.029455363750457764,0,1,15.0,1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,3,2,5,round005_pair003_i2_A.png,round005_pair003_j5_B.png,75.0,90.0,1,0.85,0.8030519485473633,0.7898237705230713,0.013228178024291992,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,4,4,2,round005_pair004_i4_A.png,round005_pair004_j2_B.png,88.0,75.0,0,0.85,0.6355336904525757,0.7926487922668457,-0.15711510181427002,1,0,13.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,5,4,2,round005_pair005_i4_A.png,round005_pair005_j2_B.png,70.0,85.0,1,0.85,0.7770674824714661,0.8433154225349426,-0.06624794006347656,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,6,4,1,round005_pair006_i4_A.png,round005_pair006_j1_B.png,90.0,75.0,0,0.9,0.831053614616394,0.8352612853050232,-0.00420767068862915,1,0,15.0,1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,7,4,1,round005_pair007_i4_A.png,round005_pair007_j1_B.png,78.0,92.0,1,0.85,0.7935090065002441,0.802975594997406,-0.009466588497161865,1,1,-14.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,8,4,0,round005_pair008_i4_A.png,round005_pair008_j0_B.png,78.0,92.0,1,0.85,0.7448421120643616,0.7997905611991882,-0.05494844913482666,1,1,-14.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,9,4,2,round005_pair009_i4_A.png,round005_pair009_j2_B.png,75.0,90.0,1,0.85,0.7402851581573486,0.8432310819625854,-0.10294592380523682,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
5,10,4,5,round005_pair010_i4_A.png,round005_pair010_j5_B.png,75.0,88.0,1,0.85,0.7575244903564453,0.7937517166137695,-0.03622722625732422,1,1,-13.0,-1.0,-1.0,gpt_4_1_mini,flux1_fal_duel,Flux1-duel
1,1,3,1,round001_pair001_i3_A.png,round001_pair001_j1_B.png,6.5,9.0,1,0.85,0.3336051106452942,0.32154381275177,0.01206129789352417,0,0,-2.5,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,2,4,0,round001_pair002_i4_A.png,round001_pair002_j0_B.png,8.5,5.0,0,0.85,0.37246787548065186,0.3809453845024109,-0.008477509021759033,1,0,3.5,1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,3,2,5,round001_pair003_i2_A.png,round001_pair003_j5_B.png,5.0,8.5,1,0.85,0.7143179774284363,0.2535766661167145,0.4607413113117218,0,0,-3.5,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,4,3,2,round001_pair004_i3_A.png,round001_pair004_j2_B.png,3.0,8.0,1,0.9,0.39219510555267334,0.5025484561920166,-0.11035335063934326,1,1,-5.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,5,3,0,round001_pair005_i3_A.png,round001_pair005_j0_B.png,6.0,8.5,1,0.85,0.3673900067806244,0.4177608788013458,-0.050370872020721436,1,1,-2.5,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,6,3,4,round001_pair006_i3_A.png,round001_pair006_j4_B.png,5.0,8.0,1,0.85,0.3146131634712219,0.4566894471645355,-0.1420762836933136,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,7,3,1,round001_pair007_i3_A.png,round001_pair007_j1_B.png,5.0,8.0,1,0.9,0.3421565294265747,0.2802804708480835,0.06187605857849121,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,8,3,5,round001_pair008_i3_A.png,round001_pair008_j5_B.png,6.0,9.0,1,0.85,0.29577627778053284,0.3798779845237732,-0.08410170674324036,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,9,3,2,round001_pair009_i3_A.png,round001_pair009_j2_B.png,7.0,4.0,0,0.8,0.46205365657806396,0.43658363819122314,0.02547001838684082,0,1,3.0,1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,10,3,4,round001_pair010_i3_A.png,round001_pair010_j4_B.png,7.5,5.0,0,0.75,0.4557218551635742,0.3685280680656433,0.08719378709793091,0,1,2.5,1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,1,4,0,round002_pair001_i4_A.png,round002_pair001_j0_B.png,6.5,8.5,1,0.85,0.2884604334831238,0.38544589281082153,-0.09698545932769775,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,2,3,1,round002_pair002_i3_A.png,round002_pair002_j1_B.png,4.0,8.0,1,0.85,0.4185889661312103,0.3114871680736542,0.10710179805755615,0,0,-4.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,3,2,5,round002_pair003_i2_A.png,round002_pair003_j5_B.png,6.0,8.0,1,0.85,0.2970897853374481,0.3633456528186798,-0.06625586748123169,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,4,4,0,round002_pair004_i4_A.png,round002_pair004_j0_B.png,5.0,8.0,1,0.85,0.15088091790676117,0.36978429555892944,-0.21890337765216827,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,5,4,1,round002_pair005_i4_A.png,round002_pair005_j1_B.png,5.0,8.0,1,0.85,0.3213904798030853,0.3182063698768616,0.003184109926223755,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,6,4,2,round002_pair006_i4_A.png,round002_pair006_j2_B.png,5.0,8.5,1,0.85,0.3359605371952057,0.3070215582847595,0.028938978910446167,0,0,-3.5,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,7,4,3,round002_pair007_i4_A.png,round002_pair007_j3_B.png,5.0,8.0,1,0.9,0.33050352334976196,0.42839109897613525,-0.09788757562637329,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,8,4,5,round002_pair008_i4_A.png,round002_pair008_j5_B.png,6.0,8.0,1,0.75,0.33493584394454956,0.34587258100509644,-0.010936737060546875,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,9,4,3,round002_pair009_i4_A.png,round002_pair009_j3_B.png,8.2,6.0,0,0.85,0.38069820404052734,0.5036178827285767,-0.12291967868804932,1,0,2.1999999999999993,1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,10,4,3,round002_pair010_i4_A.png,round002_pair010_j3_B.png,6.0,8.0,1,0.85,0.30805158615112305,0.39560461044311523,-0.08755302429199219,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,1,4,0,round003_pair001_i4_A.png,round003_pair001_j0_B.png,6.5,8.5,1,0.85,0.3390567898750305,0.38906005024909973,-0.050003260374069214,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,2,5,2,round003_pair002_i5_A.png,round003_pair002_j2_B.png,6.0,8.0,1,0.9,0.3989861011505127,0.3485313653945923,0.05045473575592041,0,0,-2.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,3,3,1,round003_pair003_i3_A.png,round003_pair003_j1_B.png,6.0,8.0,1,0.8,0.32777121663093567,0.3419830799102783,-0.014211863279342651,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,4,4,1,round003_pair004_i4_A.png,round003_pair004_j1_B.png,8.0,5.0,0,0.9,0.2957456707954407,0.3943089246749878,-0.09856325387954712,1,0,3.0,1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,5,4,0,round003_pair005_i4_A.png,round003_pair005_j0_B.png,5.0,8.5,1,0.85,0.29687103629112244,0.42699676752090454,-0.1301257312297821,1,1,-3.5,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,6,4,0,round003_pair006_i4_A.png,round003_pair006_j0_B.png,6.0,8.5,1,0.85,0.20089712738990784,0.3412427604198456,-0.14034563302993774,1,1,-2.5,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,7,4,1,round003_pair007_i4_A.png,round003_pair007_j1_B.png,5.0,8.0,1,0.8,0.37306004762649536,0.3178483843803406,0.055211663246154785,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,8,4,5,round003_pair008_i4_A.png,round003_pair008_j5_B.png,9.0,7.0,0,0.85,0.34964948892593384,0.46400195360183716,-0.11435246467590332,1,0,2.0,1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,9,4,5,round003_pair009_i4_A.png,round003_pair009_j5_B.png,6.0,8.0,1,0.85,0.353794664144516,0.4848281145095825,-0.13103345036506653,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,10,4,3,round003_pair010_i4_A.png,round003_pair010_j3_B.png,6.0,9.0,1,0.9,0.29239898920059204,0.2590819001197815,0.03331708908081055,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,1,3,1,round001_pair001_i3_A.png,round001_pair001_j1_B.png,9.0,6.0,0,0.85,0.3336051106452942,0.32154381275177,0.01206129789352417,0,1,3.0,1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,2,4,0,round001_pair002_i4_A.png,round001_pair002_j0_B.png,6.0,8.0,1,0.85,0.37246787548065186,0.3809453845024109,-0.008477509021759033,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,3,2,5,round001_pair003_i2_A.png,round001_pair003_j5_B.png,6.0,8.0,1,0.85,0.7143179774284363,0.2535766661167145,0.4607413113117218,0,0,-2.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,4,3,2,round001_pair004_i3_A.png,round001_pair004_j2_B.png,6.0,8.0,1,0.9,0.39219510555267334,0.5025484561920166,-0.11035335063934326,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,5,3,0,round001_pair005_i3_A.png,round001_pair005_j0_B.png,6.0,8.0,1,0.85,0.3673900067806244,0.4177608788013458,-0.050370872020721436,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,6,3,4,round001_pair006_i3_A.png,round001_pair006_j4_B.png,4.0,7.0,1,0.9,0.3146131634712219,0.4566894471645355,-0.1420762836933136,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,7,3,1,round001_pair007_i3_A.png,round001_pair007_j1_B.png,6.0,9.0,1,0.9,0.3421565294265747,0.2802804708480835,0.06187605857849121,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,8,3,5,round001_pair008_i3_A.png,round001_pair008_j5_B.png,74.0,88.0,1,0.85,0.29577627778053284,0.3798779845237732,-0.08410170674324036,1,1,-14.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,9,3,2,round001_pair009_i3_A.png,round001_pair009_j2_B.png,5.0,8.0,1,0.9,0.46205365657806396,0.43658363819122314,0.02547001838684082,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,10,3,4,round001_pair010_i3_A.png,round001_pair010_j4_B.png,4.0,7.0,1,0.85,0.4557218551635742,0.3685280680656433,0.08719378709793091,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,1,3,1,round001_pair001_i3_A.png,round001_pair001_j1_B.png,88.0,75.0,0,0.85,0.3336051106452942,0.32154381275177,0.01206129789352417,0,1,13.0,1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,2,4,0,round001_pair002_i4_A.png,round001_pair002_j0_B.png,70.0,95.0,1,0.9,0.37246787548065186,0.3809453845024109,-0.008477509021759033,1,1,-25.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,3,2,5,round001_pair003_i2_A.png,round001_pair003_j5_B.png,55.0,90.0,1,0.85,0.7143179774284363,0.2535766661167145,0.4607413113117218,0,0,-35.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,4,3,2,round001_pair004_i3_A.png,round001_pair004_j2_B.png,85.0,65.0,0,0.75,0.39219510555267334,0.5025484561920166,-0.11035335063934326,1,0,20.0,1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,5,3,0,round001_pair005_i3_A.png,round001_pair005_j0_B.png,92.0,70.0,0,0.85,0.3673900067806244,0.4177608788013458,-0.050370872020721436,1,0,22.0,1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,6,3,4,round001_pair006_i3_A.png,round001_pair006_j4_B.png,85.0,70.0,0,0.75,0.3146131634712219,0.4566894471645355,-0.1420762836933136,1,0,15.0,1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,7,3,1,round001_pair007_i3_A.png,round001_pair007_j1_B.png,75.0,90.0,1,0.85,0.3421565294265747,0.2802804708480835,0.06187605857849121,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,8,3,5,round001_pair008_i3_A.png,round001_pair008_j5_B.png,70.0,85.0,1,0.85,0.29577627778053284,0.3798779845237732,-0.08410170674324036,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,9,3,2,round001_pair009_i3_A.png,round001_pair009_j2_B.png,0.0,100.0,1,,0.46205365657806396,0.43658363819122314,0.02547001838684082,0,0,-100.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,10,3,4,round001_pair010_i3_A.png,round001_pair010_j4_B.png,55.0,90.0,1,0.85,0.4557218551635742,0.3685280680656433,0.08719378709793091,0,0,-35.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,1,4,0,round002_pair001_i4_A.png,round002_pair001_j0_B.png,85.0,65.0,0,0.85,0.2884604334831238,0.38544589281082153,-0.09698545932769775,1,0,20.0,1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,2,3,1,round002_pair002_i3_A.png,round002_pair002_j1_B.png,75.0,90.0,1,0.9,0.4185889661312103,0.3114871680736542,0.10710179805755615,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,3,2,5,round002_pair003_i2_A.png,round002_pair003_j5_B.png,65.0,90.0,1,0.9,0.2970897853374481,0.3633456528186798,-0.06625586748123169,1,1,-25.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,4,4,0,round002_pair004_i4_A.png,round002_pair004_j0_B.png,90.0,65.0,0,0.85,0.15088091790676117,0.36978429555892944,-0.21890337765216827,1,0,25.0,1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,5,4,1,round002_pair005_i4_A.png,round002_pair005_j1_B.png,65.0,90.0,1,0.85,0.3213904798030853,0.3182063698768616,0.003184109926223755,0,0,-25.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,6,4,2,round002_pair006_i4_A.png,round002_pair006_j2_B.png,85.0,60.0,0,0.75,0.3359605371952057,0.3070215582847595,0.028938978910446167,0,1,25.0,1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,7,4,3,round002_pair007_i4_A.png,round002_pair007_j3_B.png,75.0,90.0,1,0.85,0.33050352334976196,0.42839109897613525,-0.09788757562637329,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,8,4,5,round002_pair008_i4_A.png,round002_pair008_j5_B.png,75.0,92.0,1,0.9,0.33493584394454956,0.34587258100509644,-0.010936737060546875,1,1,-17.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,9,4,3,round002_pair009_i4_A.png,round002_pair009_j3_B.png,70.0,90.0,1,0.85,0.38069820404052734,0.5036178827285767,-0.12291967868804932,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
2,10,4,3,round002_pair010_i4_A.png,round002_pair010_j3_B.png,70.0,90.0,1,0.8,0.30805158615112305,0.39560461044311523,-0.08755302429199219,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,1,4,0,round003_pair001_i4_A.png,round003_pair001_j0_B.png,70.0,90.0,1,0.85,0.3390567898750305,0.38906005024909973,-0.050003260374069214,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,2,5,2,round003_pair002_i5_A.png,round003_pair002_j2_B.png,75.0,90.0,1,0.85,0.3989861011505127,0.3485313653945923,0.05045473575592041,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,3,3,1,round003_pair003_i3_A.png,round003_pair003_j1_B.png,89.0,75.0,0,0.85,0.32777121663093567,0.3419830799102783,-0.014211863279342651,1,0,14.0,1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,4,4,1,round003_pair004_i4_A.png,round003_pair004_j1_B.png,70.0,90.0,1,0.85,0.2957456707954407,0.3943089246749878,-0.09856325387954712,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,5,4,0,round003_pair005_i4_A.png,round003_pair005_j0_B.png,85.0,70.0,0,0.75,0.29687103629112244,0.42699676752090454,-0.1301257312297821,1,0,15.0,1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,6,4,0,round003_pair006_i4_A.png,round003_pair006_j0_B.png,70.0,90.0,1,0.85,0.20089712738990784,0.3412427604198456,-0.14034563302993774,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,7,4,1,round003_pair007_i4_A.png,round003_pair007_j1_B.png,70.0,90.0,1,0.85,0.37306004762649536,0.3178483843803406,0.055211663246154785,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,8,4,5,round003_pair008_i4_A.png,round003_pair008_j5_B.png,85.0,70.0,0,0.8,0.34964948892593384,0.46400195360183716,-0.11435246467590332,1,0,15.0,1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,9,4,5,round003_pair009_i4_A.png,round003_pair009_j5_B.png,65.0,90.0,1,0.85,0.353794664144516,0.4848281145095825,-0.13103345036506653,1,1,-25.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
3,10,4,3,round003_pair010_i4_A.png,round003_pair010_j3_B.png,70.0,85.0,1,0.85,0.29239898920059204,0.2590819001197815,0.03331708908081055,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
4,1,4,2,round004_pair001_i4_A.png,round004_pair001_j2_B.png,75.0,90.0,1,0.9,0.3322688043117523,0.3458921015262604,-0.013623297214508057,1,1,-15.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
4,2,3,0,round004_pair002_i3_A.png,round004_pair002_j0_B.png,65.0,90.0,1,0.85,0.40826183557510376,0.4210742712020874,-0.012812435626983643,1,1,-25.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
4,3,1,5,round004_pair003_i1_A.png,round004_pair003_j5_B.png,65.0,85.0,1,0.85,0.3839436173439026,0.3839401602745056,3.4570693969726562e-06,0,0,-20.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
4,4,4,1,round004_pair004_i4_A.png,round004_pair004_j1_B.png,70.0,85.0,1,0.85,0.32045090198516846,0.30618590116500854,0.014265000820159912,0,0,-15.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
4,5,4,0,round004_pair005_i4_A.png,round004_pair005_j0_B.png,85.0,70.0,0,0.85,0.3295283317565918,0.4640581011772156,-0.13452976942062378,1,0,15.0,1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
4,6,4,1,round004_pair006_i4_A.png,round004_pair006_j1_B.png,65.0,90.0,1,0.85,0.2810095548629761,0.3328675925731659,-0.05185803771018982,1,1,-25.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
4,7,4,5,round004_pair007_i4_A.png,round004_pair007_j5_B.png,70.0,90.0,1,0.85,0.35393211245536804,0.37003353238105774,-0.016101419925689697,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
4,8,4,3,round004_pair008_i4_A.png,round004_pair008_j3_B.png,60.0,90.0,1,0.85,0.3258698582649231,0.4089469015598297,-0.08307704329490662,1,1,-30.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
4,9,4,0,round004_pair009_i4_A.png,round004_pair009_j0_B.png,70.0,90.0,1,0.85,0.3084132969379425,0.3668009638786316,-0.05838766694068909,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
4,10,4,1,round004_pair010_i4_A.png,round004_pair010_j1_B.png,60.0,90.0,1,0.87,0.31048309803009033,0.2676236033439636,0.04285949468612671,0,0,-30.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
5,1,4,1,round005_pair001_i4_A.png,round005_pair001_j1_B.png,85.0,65.0,0,0.8,0.33456286787986755,0.2239709198474884,0.11059194803237915,0,1,20.0,1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
5,2,0,3,round005_pair002_i0_A.png,round005_pair002_j3_B.png,55.0,85.0,1,0.85,0.4593081772327423,0.31159231066703796,0.14771586656570435,0,0,-30.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
5,3,2,5,round005_pair003_i2_A.png,round005_pair003_j5_B.png,70.0,90.0,1,0.85,0.28337639570236206,0.47658848762512207,-0.19321209192276,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
5,4,4,2,round005_pair004_i4_A.png,round005_pair004_j2_B.png,65.0,90.0,1,0.85,0.30077818036079407,0.32053494453430176,-0.01975676417350769,1,1,-25.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
5,5,4,2,round005_pair005_i4_A.png,round005_pair005_j2_B.png,90.0,70.0,0,0.85,0.26905912160873413,0.34643661975860596,-0.07737749814987183,1,0,20.0,1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
5,6,4,1,round005_pair006_i4_A.png,round005_pair006_j1_B.png,68.0,90.0,1,0.85,0.26788437366485596,0.24548575282096863,0.02239862084388733,0,0,-22.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
5,7,4,1,round005_pair007_i4_A.png,round005_pair007_j1_B.png,85.0,60.0,0,0.85,0.32664909958839417,0.27655452489852905,0.05009457468986511,0,1,25.0,1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
5,8,4,0,round005_pair008_i4_A.png,round005_pair008_j0_B.png,65.0,90.0,1,0.8,0.33848488330841064,0.3580297827720642,-0.019544899463653564,1,1,-25.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
5,9,4,2,round005_pair009_i4_A.png,round005_pair009_j2_B.png,65.0,92.0,1,0.85,0.349902480840683,0.24999211728572845,0.09991036355495453,0,0,-27.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
5,10,4,5,round005_pair010_i4_A.png,round005_pair010_j5_B.png,70.0,90.0,1,0.85,0.33502620458602905,0.408605694770813,-0.07357949018478394,1,1,-20.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,1,3,1,round001_pair001_i3_A.png,round001_pair001_j1_B.png,8.5,6.5,0,0.85,0.275350958108902,0.3029888868331909,-0.02763792872428894,1,0,2.0,1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,2,4,0,round001_pair002_i4_A.png,round001_pair002_j0_B.png,8.0,6.0,0,0.85,0.35857975482940674,0.34245026111602783,0.016129493713378906,0,1,2.0,1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,3,2,5,round001_pair003_i2_A.png,round001_pair003_j5_B.png,5.0,8.0,1,0.85,0.6798852682113647,0.2322218269109726,0.44766344130039215,0,0,-3.0,-1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,4,3,2,round001_pair004_i3_A.png,round001_pair004_j2_B.png,6.0,9.0,1,0.9,0.3415977656841278,0.3951253592967987,-0.0535275936126709,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,5,3,0,round001_pair005_i3_A.png,round001_pair005_j0_B.png,9.0,6.0,0,0.85,0.31484469771385193,0.37154102325439453,-0.0566963255405426,1,0,3.0,1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,6,3,4,round001_pair006_i3_A.png,round001_pair006_j4_B.png,6.0,9.0,1,0.9,0.26779884099960327,0.43037712574005127,-0.162578284740448,1,1,-3.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,7,3,1,round001_pair007_i3_A.png,round001_pair007_j1_B.png,8.0,5.0,0,0.85,0.25295013189315796,0.2303626984357834,0.022587433457374573,0,1,3.0,1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,8,3,5,round001_pair008_i3_A.png,round001_pair008_j5_B.png,6.0,8.0,1,0.85,0.2867446541786194,0.31897932291030884,-0.03223466873168945,1,1,-2.0,-1.0,-1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,9,3,2,round001_pair009_i3_A.png,round001_pair009_j2_B.png,8.5,5.0,0,0.85,0.4021734893321991,0.3370150327682495,0.06515845656394958,0,1,3.5,1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
1,10,3,4,round001_pair010_i3_A.png,round001_pair010_j4_B.png,9.0,6.0,0,0.85,0.4057767987251282,0.30917567014694214,0.09660112857818604,0,1,3.0,1.0,1.0,gpt_4_1_mini,gemini_duel,Gemini-duel
